filename,tokens,ner_tags
OpticalInvoice_2024-07-18_18-30-49_114.pdf,60,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-49_114.pdf,30,B-QUANTITY
7632351-Rohit-Chawla.pdf,7632351,B-INVOICE_NUMBER
7632351-Rohit-Chawla.pdf,01/06/2023,B-INVOICE_DATE
7632351-Rohit-Chawla.pdf,7301,B-QUANTITY
7632351-Rohit-Chawla.pdf,44,B-QUANTITY
7632351-Rohit-Chawla.pdf,Road,B-VENDOR_ADDRESS
7632351-Rohit-Chawla.pdf,42,B-QUANTITY
7632351-Rohit-Chawla.pdf,Avenue,B-VENDOR_ADDRESS
7632351-Rohit-Chawla.pdf,560095,B-QUANTITY
7632351-Rohit-Chawla.pdf,4,B-QUANTITY
7632351-Rohit-Chawla.pdf,AMOUNT,B-AMOUNT
7632351-Rohit-Chawla.pdf,2,B-QUANTITY
7632351-Rohit-Chawla.pdf,2,B-QUANTITY
7632351-Rohit-Chawla.pdf,Subtotal,B-SUBTOTAL
ApexInvoice_2024-07-18_18-28-21_94.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-21_94.pdf,1935,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,23,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,City,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-21_94.pdf,Road,I-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-21_94.pdf,23,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,City,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-21_94.pdf,Road,I-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-21_94.pdf,24IFXLR9697E1Z7,B-GSTIN
ApexInvoice_2024-07-18_18-28-21_94.pdf,03-04-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-21_94.pdf,6328,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,60,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,27400,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-21_94.pdf,30,B-QUANTITY
12099-Mira-Sethi.pdf,25,B-QUANTITY
12099-Mira-Sethi.pdf,Road,B-VENDOR_ADDRESS
12099-Mira-Sethi.pdf,560055,B-QUANTITY
12099-Mira-Sethi.pdf,12099,B-QUANTITY
12099-Mira-Sethi.pdf,09/12/2023,B-INVOICE_DATE
12099-Mira-Sethi.pdf,6,B-QUANTITY
12099-Mira-Sethi.pdf,Street,B-VENDOR_ADDRESS
12099-Mira-Sethi.pdf,389,B-QUANTITY
12099-Mira-Sethi.pdf,Amount,B-AMOUNT
12099-Mira-Sethi.pdf,2,B-QUANTITY
12099-Mira-Sethi.pdf,2,B-QUANTITY
12099-Mira-Sethi.pdf,Subtotal,B-SUBTOTAL
12099-Mira-Sethi.pdf,4000,B-QUANTITY
7327-Sunita-Sharma.pdf,Road,B-VENDOR_ADDRESS
7327-Sunita-Sharma.pdf,560025,B-QUANTITY
7327-Sunita-Sharma.pdf,7327,B-QUANTITY
7327-Sunita-Sharma.pdf,07/08/2023,B-INVOICE_DATE
7327-Sunita-Sharma.pdf,31,B-QUANTITY
7327-Sunita-Sharma.pdf,247,B-QUANTITY
7327-Sunita-Sharma.pdf,AMOUNT,B-AMOUNT
7327-Sunita-Sharma.pdf,2,B-QUANTITY
7327-Sunita-Sharma.pdf,2,B-QUANTITY
7327-Sunita-Sharma.pdf,Subtotal,B-SUBTOTAL
Invoice_2024-06-24_11-25-43_45.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-43_45.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-43_45.pdf,31,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,9237045548,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-43_45.pdf,sunitasharma@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-43_45.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,9004,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,832,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,13-05-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-43_45.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-43_45.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-43_45.pdf,24XDMNW2099J1Z5,B-GSTIN
Invoice_2024-06-24_11-25-43_45.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-43_45.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-43_45.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-43_45.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-43_45.pdf,Amount,B-AMOUNT
ApexInvoice_2024-07-18_18-28-15_88.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-15_88.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-28-15_88.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-15_88.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-28-15_88.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-15_88.pdf,24SQMPE3785L1Z3,B-GSTIN
ApexInvoice_2024-07-18_18-28-15_88.pdf,9216,B-QUANTITY
ApexInvoice_2024-07-18_18-28-15_88.pdf,05-05-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-15_88.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-15_88.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-15_88.pdf,30,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-24_97.pdf,12,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-24_97.pdf,9,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,9,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,02-01-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-24_97.pdf,12,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-24_97.pdf,9985,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,01-02-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-24_97.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-24_97.pdf,30,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-44_57.pdf,34,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-44_57.pdf,34,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-44_57.pdf,390018,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,24WOJLZ2918L1Z5,B-GSTIN
ApexInvoice_2024-07-18_18-27-44_57.pdf,9305,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-27-44_57.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-04_66.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-04_66.pdf,91,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,9663145231,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-04_66.pdf,aartigupta@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-04_66.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,885,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,18-12-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-26-04_66.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-26-04_66.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-04_66.pdf,24AYJZO1082D1Z4,B-GSTIN
Invoice_2024-06-24_11-26-04_66.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-04_66.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-04_66.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-26-04_66.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-04_66.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-26-18_80.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-18_80.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-18_80.pdf,38,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,Street,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-18_80.pdf,9140958522,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-18_80.pdf,divyagupta@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-18_80.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,9004,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,676,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,26-12-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-26-18_80.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-26-18_80.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-18_80.pdf,24UTIOH4119Q1Z3,B-GSTIN
Invoice_2024-06-24_11-26-18_80.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-18_80.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-18_80.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-26-18_80.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-18_80.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-25-06_8.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-06_8.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-06_8.pdf,44,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,9539654101,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-06_8.pdf,abhishekroy@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-06_8.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,9004,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,834,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,21-08-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-06_8.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-06_8.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-06_8.pdf,24GQLCC2012N1Z9,B-GSTIN
Invoice_2024-06-24_11-25-06_8.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-06_8.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-06_8.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-06_8.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-06_8.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-26-06_68.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-06_68.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-06_68.pdf,22,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,9279543869,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-06_68.pdf,karandesai@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-06_68.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,921,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,29-04-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-26-06_68.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-26-06_68.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-06_68.pdf,24LBGRK2105L1Z4,B-GSTIN
Invoice_2024-06-24_11-26-06_68.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-06_68.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-06_68.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-26-06_68.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-06_68.pdf,Amount,B-AMOUNT
ApexInvoice_2024-07-18_18-27-08_21.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-08_21.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-27-08_21.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-08_21.pdf,9,B-QUANTITY
ApexInvoice_2024-07-18_18-27-08_21.pdf,09-06-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-27-08_21.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-27-08_21.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-27-08_21.pdf,30,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-18_91.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,150,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-18_91.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-18_91.pdf,9,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,21-03-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-18_91.pdf,0,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,749,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,0,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,60,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,7684,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,60,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,35000,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-18_91.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-25_27.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-25_27.pdf,78,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,Street,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-25_27.pdf,9845078772,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-25_27.pdf,tarunmalhotra@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-25_27.pdf,9004,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,468,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,01-11-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-25_27.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-25_27.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-25_27.pdf,24PFCLD2771M1Z6,B-GSTIN
Invoice_2024-06-24_11-25-25_27.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-25_27.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-25_27.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-25_27.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-25_27.pdf,Amount,B-AMOUNT
ApexInvoice_2024-07-18_18-28-06_79.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,91,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,Infocity,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,Road,I-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,91,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,Infocity,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,Road,I-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,State,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-06_79.pdf,14999,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,24JFYKD7717M1Z6,B-GSTIN
ApexInvoice_2024-07-18_18-28-06_79.pdf,9046,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-06_79.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-18_20.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-18_20.pdf,51,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,9686490138,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-18_20.pdf,nehadesai@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-18_20.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,116,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,25-03-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-18_20.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-18_20.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-18_20.pdf,24CDQUE1993K1Z8,B-GSTIN
Invoice_2024-06-24_11-25-18_20.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-18_20.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-25-18_20.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-18_20.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-18_20.pdf,stated,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,45,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,Estate,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,27AJHCU1234L1ZA,B-GSTIN
OpticalInvoice_2024-07-18_18-29-57_62.pdf,02-02-2023,B-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-57_62.pdf,31-01-2023,I-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-57_62.pdf,02-02-2023,B-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-57_62.pdf,56,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,56,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-57_62.pdf,1,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,757,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,15,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,2,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,7536,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,17,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,7995,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,705059,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,59,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,700059,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,59,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,18,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-57_62.pdf,30,B-QUANTITY
ApexInvoice_2024-07-18_18-27-54_67.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-27-54_67.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-27-54_67.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-27-54_67.pdf,360002,B-QUANTITY
ApexInvoice_2024-07-18_18-27-54_67.pdf,22-03-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-27-54_67.pdf,7736,B-QUANTITY
